,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Station_Type,datetime,day_of_week,is_weekend,season,AQI_Level
143,2013,3,6,23,326.0,360.0,113.0,140.0,4500.0,30.0,4.5,1004.1,-3.3,0.0,S,0.9,Changping,Suburban,2013-03-06 23:00:00,2,0,Spring,Severely Polluted
144,2013,3,7,0,282.0,287.0,98.0,131.0,3899.0,30.0,5.3,1004.2,-3.3,0.0,ENE,0.7,Changping,Suburban,2013-03-07 00:00:00,3,0,Spring,Severely Polluted
145,2013,3,7,1,206.0,249.0,77.0,117.0,3399.0,22.0,6.2,1004.2,-3.2,0.0,E,1.4,Changping,Suburban,2013-03-07 01:00:00,3,0,Spring,Heavily Polluted
146,2013,3,7,2,227.0,228.0,80.0,111.0,3000.0,22.0,3.0,1003.8,-3.8,0.0,SW,0.5,Changping,Suburban,2013-03-07 02:00:00,3,0,Spring,Heavily Polluted
147,2013,3,7,3,208.0,211.0,72.0,105.0,2899.0,22.0,1.4,1003.6,-4.3,0.0,SW,1.0,Changping,Suburban,2013-03-07 03:00:00,3,0,Spring,Heavily Polluted
148,2013,3,7,4,198.0,200.0,73.0,110.0,3700.0,22.0,1.3,1003.5,-5.0,0.0,WNW,1.8,Changping,Suburban,2013-03-07 04:00:00,3,0,Spring,Heavily Polluted
149,2013,3,7,5,201.0,215.0,67.0,108.0,4700.0,22.0,1.0,1003.7,-5.3,0.0,NNE,1.5,Changping,Suburban,2013-03-07 05:00:00,3,0,Spring,Heavily Polluted
150,2013,3,7,6,202.0,234.0,72.0,102.0,4400.0,22.0,0.2,1003.6,-5.4,0.0,NNE,1.0,Changping,Suburban,2013-03-07 06:00:00,3,0,Spring,Heavily Polluted
151,2013,3,7,7,175.0,206.0,65.0,95.0,4400.0,22.0,4.9,1003.6,-4.4,0.0,N,0.1,Changping,Suburban,2013-03-07 07:00:00,3,0,Spring,Heavily Polluted
152,2013,3,7,8,143.0,180.0,114.0,96.0,5099.0,22.0,7.0,1003.4,-3.6,0.0,SSW,1.4,Changping,Suburban,2013-03-07 08:00:00,3,0,Spring,Moderately Polluted
153,2013,3,7,9,140.0,200.0,92.0,114.0,4599.0,22.0,8.9,1003.2,-3.7,0.0,SSE,1.0,Changping,Suburban,2013-03-07 09:00:00,3,0,Spring,Moderately Polluted
154,2013,3,7,10,169.0,240.0,138.0,150.0,4200.0,22.0,12.5,1002.1,-5.5,0.0,SE,1.1,Changping,Suburban,2013-03-07 10:00:00,3,0,Spring,Heavily Polluted
155,2013,3,7,11,225.0,309.0,100.0,111.0,2299.0,22.0,15.0,1000.3,-4.9,0.0,SE,0.8,Changping,Suburban,2013-03-07 11:00:00,3,0,Spring,Heavily Polluted
156,2013,3,7,12,174.0,183.0,58.0,62.0,1300.0,41.0,16.3,998.4,-4.3,0.0,ESE,1.5,Changping,Suburban,2013-03-07 12:00:00,3,0,Spring,Heavily Polluted
157,2013,3,7,13,71.0,82.0,46.0,53.0,1100.0,65.0,17.3,996.7,-4.1,0.0,SSW,1.4,Changping,Suburban,2013-03-07 13:00:00,3,0,Spring,Moderate
158,2013,3,7,14,83.0,88.0,53.0,98.0,1600.0,65.0,16.6,995.5,-3.5,0.0,ESE,1.2,Changping,Suburban,2013-03-07 14:00:00,3,0,Spring,Lightly Polluted
159,2013,3,7,15,137.0,133.0,73.0,177.0,2500.0,65.0,16.8,994.7,-3.4,0.0,ENE,1.0,Changping,Suburban,2013-03-07 15:00:00,3,0,Spring,Moderately Polluted
160,2013,3,7,16,207.0,230.0,81.0,186.0,2899.0,65.0,16.6,994.1,-3.5,0.0,ENE,0.8,Changping,Suburban,2013-03-07 16:00:00,3,0,Spring,Heavily Polluted
161,2013,3,7,17,258.0,285.0,80.0,163.0,2799.0,65.0,14.5,993.9,-3.3,0.0,NE,0.7,Changping,Suburban,2013-03-07 17:00:00,3,0,Spring,Severely Polluted
162,2013,3,7,18,264.0,298.0,77.0,141.0,2500.0,65.0,12.5,994.5,-3.4,0.0,N,0.5,Changping,Suburban,2013-03-07 18:00:00,3,0,Spring,Severely Polluted
163,2013,3,7,19,241.0,247.0,105.0,191.0,3200.0,21.0,11.8,994.7,-3.2,0.0,ENE,0.8,Changping,Suburban,2013-03-07 19:00:00,3,0,Spring,Heavily Polluted
164,2013,3,7,20,256.0,286.0,98.0,199.0,3399.0,65.0,9.8,994.6,-2.8,0.0,NNW,0.6,Changping,Suburban,2013-03-07 20:00:00,3,0,Spring,Severely Polluted
165,2013,3,7,21,262.0,282.0,96.0,171.0,3000.0,65.0,7.9,995.1,-3.0,0.0,NNE,1.2,Changping,Suburban,2013-03-07 21:00:00,3,0,Spring,Severely Polluted
166,2013,3,7,22,238.0,241.0,82.0,166.0,3799.0,65.0,8.1,995.1,-3.4,0.0,ENE,0.9,Changping,Suburban,2013-03-07 22:00:00,3,0,Spring,Heavily Polluted
167,2013,3,7,23,249.0,261.0,70.0,145.0,3500.0,65.0,6.8,995.0,-3.2,0.0,NE,1.3,Changping,Suburban,2013-03-07 23:00:00,3,0,Spring,Heavily Polluted
168,2013,3,8,0,224.0,238.0,60.0,132.0,3200.0,65.0,5.9,995.3,-3.0,0.0,NE,0.0,Changping,Suburban,2013-03-08 00:00:00,4,0,Spring,Heavily Polluted
169,2013,3,8,1,216.0,227.0,68.0,140.0,5299.0,65.0,4.4,995.6,-3.2,0.0,E,0.8,Changping,Suburban,2013-03-08 01:00:00,4,0,Spring,Heavily Polluted
170,2013,3,8,2,263.0,292.0,71.0,141.0,6299.0,65.0,4.0,995.2,-3.5,0.0,ENE,0.6,Changping,Suburban,2013-03-08 02:00:00,4,0,Spring,Severely Polluted
171,2013,3,8,3,290.0,328.0,68.0,131.0,5000.0,65.0,4.5,994.7,-3.1,0.0,SE,1.4,Changping,Suburban,2013-03-08 03:00:00,4,0,Spring,Severely Polluted
172,2013,3,8,4,257.0,273.0,63.0,125.0,4700.0,65.0,16.7,994.9,-5.8,0.0,NW,5.2,Changping,Suburban,2013-03-08 04:00:00,4,0,Spring,Severely Polluted
173,2013,3,8,5,233.0,235.0,57.0,105.0,3299.0,65.0,15.4,995.6,-6.2,0.0,SE,0.7,Changping,Suburban,2013-03-08 05:00:00,4,0,Spring,Heavily Polluted
174,2013,3,8,6,193.0,211.0,30.0,36.0,700.0,65.0,12.7,996.2,-5.4,0.0,ESE,1.7,Changping,Suburban,2013-03-08 06:00:00,4,0,Spring,Heavily Polluted
175,2013,3,8,7,72.0,135.0,44.0,85.0,1500.0,65.0,14.9,996.7,-5.5,0.0,NE,1.3,Changping,Suburban,2013-03-08 07:00:00,4,0,Spring,Moderate
176,2013,3,8,8,79.0,159.0,46.0,84.0,1700.0,65.0,11.2,997.8,-4.1,0.0,ESE,1.7,Changping,Suburban,2013-03-08 08:00:00,4,0,Spring,Lightly Polluted
177,2013,3,8,9,85.0,182.0,66.0,87.0,2399.0,65.0,14.5,997.9,-2.9,0.0,SSW,1.7,Changping,Suburban,2013-03-08 09:00:00,4,0,Spring,Lightly Polluted
178,2013,3,8,10,180.0,257.0,59.4048,94.0274,2299.5,65.0,17.3,997.3,-3.5,0.0,SE,1.4,Changping,Suburban,2013-03-08 10:00:00,4,0,Spring,Heavily Polluted
179,2013,3,8,11,207.0,264.0,63.0,96.0,2200.0,65.0,19.3,996.7,-3.6,0.0,ESE,2.1,Changping,Suburban,2013-03-08 11:00:00,4,0,Spring,Heavily Polluted
180,2013,3,8,12,179.0,222.0,43.0,76.0,1700.0,67.0,20.6,995.8,-3.9,0.0,ESE,2.5,Changping,Suburban,2013-03-08 12:00:00,4,0,Spring,Heavily Polluted
181,2013,3,8,13,153.0,202.0,37.0,75.0,1500.0,77.0,21.9,994.7,-4.3,0.0,SE,3.0,Changping,Suburban,2013-03-08 13:00:00,4,0,Spring,Heavily Polluted
182,2013,3,8,14,159.0,244.0,40.0,88.0,1600.0,86.0,17.6,995.0,1.5,0.0,ESE,4.5,Changping,Suburban,2013-03-08 14:00:00,4,0,Spring,Heavily Polluted
183,2013,3,8,15,443.0,653.0,80.0,141.0,4500.0,107.0,14.8,996.1,0.2,0.0,S,2.5,Changping,Suburban,2013-03-08 15:00:00,4,0,Spring,Severely Polluted
184,2013,3,8,16,289.0,438.0,83.0,86.0,2899.0,107.0,13.1,996.5,-0.2,0.0,ESE,4.0,Changping,Suburban,2013-03-08 16:00:00,4,0,Spring,Severely Polluted
185,2013,3,8,17,173.0,252.0,73.0,65.0,1899.0,107.0,11.7,996.5,-0.5,0.0,SE,3.4,Changping,Suburban,2013-03-08 17:00:00,4,0,Spring,Heavily Polluted
186,2013,3,8,18,141.0,213.0,69.0,65.0,1500.0,107.0,10.4,997.4,-1.0,0.0,SE,2.7,Changping,Suburban,2013-03-08 18:00:00,4,0,Spring,Moderately Polluted
187,2013,3,8,19,112.0,182.0,58.0,62.0,1399.0,107.0,9.4,997.3,-0.8,0.0,ESE,2.7,Changping,Suburban,2013-03-08 19:00:00,4,0,Spring,Lightly Polluted
188,2013,3,8,20,113.0,158.0,63.0,67.0,1300.0,107.0,8.6,997.1,-1.5,0.0,ESE,2.8,Changping,Suburban,2013-03-08 20:00:00,4,0,Spring,Lightly Polluted
189,2013,3,8,21,117.0,138.0,62.0,69.0,1100.0,107.0,7.6,996.9,-2.4,0.0,ESE,1.8,Changping,Suburban,2013-03-08 21:00:00,4,0,Spring,Moderately Polluted
190,2013,3,8,22,99.0,118.0,50.0,59.0,1300.0,107.0,6.8,996.0,-3.2,0.0,ESE,1.3,Changping,Suburban,2013-03-08 22:00:00,4,0,Spring,Lightly Polluted
191,2013,3,8,23,100.0,132.0,50.0,63.0,1600.0,107.0,5.6,994.5,-3.0,0.0,ESE,0.7,Changping,Suburban,2013-03-08 23:00:00,4,0,Spring,Lightly Polluted
192,2013,3,9,0,100.0,133.0,56.0,65.0,1700.0,107.0,4.3,993.1,-3.0,0.0,NNE,1.2,Changping,Suburban,2013-03-09 00:00:00,5,1,Spring,Lightly Polluted
193,2013,3,9,1,96.0,103.0,53.0,50.0,1700.0,107.0,3.9,991.9,-2.5,0.0,NNE,0.0,Changping,Suburban,2013-03-09 01:00:00,5,1,Spring,Lightly Polluted
194,2013,3,9,2,102.0,132.0,36.0,51.0,1800.0,107.0,3.0,991.2,-2.7,0.0,N,0.7,Changping,Suburban,2013-03-09 02:00:00,5,1,Spring,Lightly Polluted
195,2013,3,9,3,107.0,128.0,28.0,43.0,1500.0,107.0,2.4,989.8,-2.9,0.0,NNW,1.2,Changping,Suburban,2013-03-09 03:00:00,5,1,Spring,Lightly Polluted
196,2013,3,9,4,97.0,112.0,33.0,40.0,1399.0,107.0,1.9,988.9,-3.0,0.0,NNE,0.7,Changping,Suburban,2013-03-09 04:00:00,5,1,Spring,Lightly Polluted
197,2013,3,9,5,104.0,123.0,51.0,73.0,1700.0,107.0,2.0,989.2,-3.3,0.0,NNE,0.5,Changping,Suburban,2013-03-09 05:00:00,5,1,Spring,Lightly Polluted
198,2013,3,9,6,106.0,128.0,62.0,87.0,1700.0,107.0,1.8,989.0,-3.3,0.0,NNW,0.4,Changping,Suburban,2013-03-09 06:00:00,5,1,Spring,Lightly Polluted
199,2013,3,9,7,104.0,131.0,65.0,83.0,1899.0,107.0,6.0,990.5,-2.1,0.0,NE,2.4,Changping,Suburban,2013-03-09 07:00:00,5,1,Spring,Lightly Polluted
200,2013,3,9,8,116.0,162.0,82.0,91.0,2200.0,107.0,14.2,992.3,-1.5,0.0,NE,2.5,Changping,Suburban,2013-03-09 08:00:00,5,1,Spring,Moderately Polluted
201,2013,3,9,9,142.0,366.0,86.0,63.0,1700.0,107.0,16.8,993.8,-2.3,0.0,NNW,6.2,Changping,Suburban,2013-03-09 09:00:00,5,1,Spring,Moderately Polluted
202,2013,3,9,10,106.0,579.0,34.0,26.0,900.0,107.0,14.4,996.8,-7.1,0.0,ENE,7.8,Changping,Suburban,2013-03-09 10:00:00,5,1,Spring,Lightly Polluted
203,2013,3,9,11,28.0,305.0,8.0,11.0,400.0,107.0,12.9,999.1,-11.6,0.0,NE,5.6,Changping,Suburban,2013-03-09 11:00:00,5,1,Spring,Good
204,2013,3,9,12,35.0,595.0,3.0,4.0,300.0,107.0,10.7,1001.8,-15.8,0.0,NE,4.9,Changping,Suburban,2013-03-09 12:00:00,5,1,Spring,Good
205,2013,3,9,13,20.0,438.0,3.0,4.0,300.0,107.0,9.6,1003.9,-18.5,0.0,N,6.0,Changping,Suburban,2013-03-09 13:00:00,5,1,Spring,Good
206,2013,3,9,14,21.0,360.0,3.0,5.0,300.0,107.0,10.3,1005.2,-17.9,0.0,NE,4.5,Changping,Suburban,2013-03-09 14:00:00,5,1,Spring,Good
207,2013,3,9,15,22.0,260.0,4.0,7.0,300.0,97.0,10.3,1006.3,-17.9,0.0,NE,5.6,Changping,Suburban,2013-03-09 15:00:00,5,1,Spring,Good
208,2013,3,9,16,9.0,191.0,8.0,8.0,300.0,94.0,9.2,1008.0,-18.8,0.0,NNE,7.1,Changping,Suburban,2013-03-09 16:00:00,5,1,Spring,Good
209,2013,3,9,17,13.0,196.0,3.0,7.0,300.0,94.0,7.7,1010.2,-20.0,0.0,N,5.1,Changping,Suburban,2013-03-09 17:00:00,5,1,Spring,Good
210,2013,3,9,18,15.0,110.0,6.0,9.0,300.0,94.0,6.6,1013.1,-19.9,0.0,N,5.2,Changping,Suburban,2013-03-09 18:00:00,5,1,Spring,Good
211,2013,3,9,19,13.0,83.0,17.0,13.0,400.0,94.0,5.7,1015.1,-19.8,0.0,NNE,3.3,Changping,Suburban,2013-03-09 19:00:00,5,1,Spring,Good
212,2013,3,9,20,12.0,64.0,13.0,10.0,300.0,94.0,5.0,1017.0,-19.6,0.0,NNE,2.5,Changping,Suburban,2013-03-09 20:00:00,5,1,Spring,Good
213,2013,3,9,21,8.0,55.0,18.0,12.0,300.0,94.0,4.8,1017.7,-19.7,0.0,NNE,3.3,Changping,Suburban,2013-03-09 21:00:00,5,1,Spring,Good
214,2013,3,9,22,14.0,29.0,3.0,7.0,400.0,94.0,3.8,1018.1,-19.8,0.0,N,1.2,Changping,Suburban,2013-03-09 22:00:00,5,1,Spring,Good
215,2013,3,9,23,8.0,22.0,3.0,8.0,400.0,94.0,3.4,1018.0,-20.1,0.0,NE,1.1,Changping,Suburban,2013-03-09 23:00:00,5,1,Spring,Good
216,2013,3,10,0,12.0,20.0,3.0,10.0,500.0,94.0,4.4,1017.8,-20.1,0.0,NW,2.0,Changping,Suburban,2013-03-10 00:00:00,6,1,Spring,Good
217,2013,3,10,1,13.0,19.0,7.0,14.0,500.0,94.0,4.9,1018.1,-20.4,0.0,NW,3.0,Changping,Suburban,2013-03-10 01:00:00,6,1,Spring,Good
218,2013,3,10,2,10.0,11.0,8.0,15.0,600.0,94.0,4.5,1017.9,-20.0,0.0,NW,3.3,Changping,Suburban,2013-03-10 02:00:00,6,1,Spring,Good
219,2013,3,10,3,3.0,7.0,9.0,24.0,500.0,94.0,4.1,1018.1,-20.3,0.0,NW,2.5,Changping,Suburban,2013-03-10 03:00:00,6,1,Spring,Good
220,2013,3,10,4,3.0,8.0,11.0,24.0,400.0,94.0,4.7,1018.6,-19.8,0.0,NW,3.0,Changping,Suburban,2013-03-10 04:00:00,6,1,Spring,Good
221,2013,3,10,5,3.0,14.0,19.0,19.0,300.0,94.0,4.3,1018.8,-20.1,0.0,NW,3.3,Changping,Suburban,2013-03-10 05:00:00,6,1,Spring,Good
222,2013,3,10,6,10.0,13.0,22.0,20.0,300.0,94.0,3.6,1018.9,-18.6,0.0,ESE,1.2,Changping,Suburban,2013-03-10 06:00:00,6,1,Spring,Good
223,2013,3,10,7,12.0,18.0,27.0,43.0,500.0,94.0,5.7,1019.8,-19.0,0.0,WNW,3.3,Changping,Suburban,2013-03-10 07:00:00,6,1,Spring,Good
224,2013,3,10,8,20.0,46.0,31.0,67.0,1100.0,94.0,8.0,1019.8,-18.8,0.0,NW,2.8,Changping,Suburban,2013-03-10 08:00:00,6,1,Spring,Good
225,2013,3,10,9,16.0,17.0,14.0,31.0,600.0,94.0,9.4,1019.2,-18.7,0.0,NNW,3.2,Changping,Suburban,2013-03-10 09:00:00,6,1,Spring,Good
226,2013,3,10,10,6.0,10.0,9.0,16.0,400.0,94.0,10.6,1018.4,-16.8,0.0,S,2.5,Changping,Suburban,2013-03-10 10:00:00,6,1,Spring,Good
227,2013,3,10,11,12.0,32.0,14.0,25.0,400.0,94.0,10.4,1018.1,-16.9,0.0,SE,2.0,Changping,Suburban,2013-03-10 11:00:00,6,1,Spring,Good
228,2013,3,10,12,21.0,48.0,12.0,24.0,400.0,94.0,11.3,1017.1,-17.2,0.0,S,3.6,Changping,Suburban,2013-03-10 12:00:00,6,1,Spring,Good
229,2013,3,10,13,20.0,36.0,11.0,20.0,500.0,94.0,12.1,1016.0,-16.5,0.0,SSW,2.8,Changping,Suburban,2013-03-10 13:00:00,6,1,Spring,Good
230,2013,3,10,14,22.0,37.0,12.0,19.0,400.0,92.0,11.9,1015.1,-15.7,0.0,S,3.7,Changping,Suburban,2013-03-10 14:00:00,6,1,Spring,Good
231,2013,3,10,15,27.0,45.0,11.0,19.0,400.0,103.0,11.7,1014.7,-15.9,0.0,S,4.2,Changping,Suburban,2013-03-10 15:00:00,6,1,Spring,Good
232,2013,3,10,16,40.0,69.0,13.0,22.0,400.0,103.0,10.9,1014.5,-14.8,0.0,SSW,1.2,Changping,Suburban,2013-03-10 16:00:00,6,1,Spring,Moderate
233,2013,3,10,17,41.0,75.0,30.0,28.0,500.0,103.0,9.5,1014.6,-15.1,0.0,SSW,3.2,Changping,Suburban,2013-03-10 17:00:00,6,1,Spring,Moderate
234,2013,3,10,18,47.0,82.0,58.0,44.0,500.0,103.0,8.8,1015.1,-13.6,0.0,ESE,1.6,Changping,Suburban,2013-03-10 18:00:00,6,1,Spring,Moderate
235,2013,3,10,19,51.0,102.0,30.0,44.0,600.0,103.0,7.2,1015.5,-13.1,0.0,ESE,1.3,Changping,Suburban,2013-03-10 19:00:00,6,1,Spring,Moderate
236,2013,3,10,20,69.0,118.0,29.0,73.0,900.0,103.0,5.8,1015.7,-12.8,0.0,E,0.8,Changping,Suburban,2013-03-10 20:00:00,6,1,Spring,Moderate
237,2013,3,10,21,80.0,118.0,35.0,68.0,1100.0,103.0,4.7,1015.7,-12.3,0.0,ENE,1.0,Changping,Suburban,2013-03-10 21:00:00,6,1,Spring,Lightly Polluted
238,2013,3,10,22,95.0,131.0,42.0,81.0,1300.0,103.0,4.2,1015.5,-12.3,0.0,E,0.0,Changping,Suburban,2013-03-10 22:00:00,6,1,Spring,Lightly Polluted
239,2013,3,10,23,93.0,127.0,41.0,73.0,1300.0,103.0,2.3,1015.4,-12.4,0.0,ESE,0.8,Changping,Suburban,2013-03-10 23:00:00,6,1,Spring,Lightly Polluted
240,2013,3,11,0,79.0,107.0,34.0,53.0,1100.0,103.0,1.6,1015.2,-11.6,0.0,E,0.0,Changping,Suburban,2013-03-11 00:00:00,0,0,Spring,Lightly Polluted
241,2013,3,11,1,69.0,89.0,26.0,38.0,1000.0,103.0,0.5,1015.0,-11.6,0.0,NE,0.5,Changping,Suburban,2013-03-11 01:00:00,0,0,Spring,Moderate
242,2013,3,11,2,91.0,137.0,36.0,81.0,2100.0,103.0,0.1,1014.3,-11.3,0.0,NNW,0.9,Changping,Suburban,2013-03-11 02:00:00,0,0,Spring,Lightly Polluted
243,2013,3,11,3,78.0,102.0,34.0,58.0,1200.0,103.0,-1.4,1014.1,-10.8,0.0,N,0.9,Changping,Suburban,2013-03-11 03:00:00,0,0,Spring,Lightly Polluted
244,2013,3,11,4,76.0,98.0,32.0,59.0,1300.0,103.0,-2.0,1014.0,-10.8,0.0,NW,1.0,Changping,Suburban,2013-03-11 04:00:00,0,0,Spring,Lightly Polluted
245,2013,3,11,5,91.0,141.0,31.0,83.0,2299.0,103.0,-1.8,1013.5,-10.9,0.0,ESE,0.6,Changping,Suburban,2013-03-11 05:00:00,0,0,Spring,Lightly Polluted
246,2013,3,11,6,98.0,164.0,37.0,78.0,2100.0,103.0,-1.7,1014.0,-10.3,0.0,SE,0.6,Changping,Suburban,2013-03-11 06:00:00,0,0,Spring,Lightly Polluted
247,2013,3,11,7,83.0,109.0,34.0,73.0,1399.0,103.0,-0.2,1014.3,-9.6,0.0,N,1.4,Changping,Suburban,2013-03-11 07:00:00,0,0,Spring,Lightly Polluted
248,2013,3,11,8,114.0,173.0,53.0,79.0,2299.0,103.0,2.7,1014.2,-10.6,0.0,W,1.0,Changping,Suburban,2013-03-11 08:00:00,0,0,Spring,Lightly Polluted
249,2013,3,11,9,120.0,186.0,67.0,82.0,2100.0,103.0,4.9,1013.7,-9.7,0.0,SSW,0.9,Changping,Suburban,2013-03-11 09:00:00,0,0,Spring,Moderately Polluted
250,2013,3,11,10,125.0,180.0,96.0,85.0,1800.0,103.0,6.3,1012.9,-8.4,0.0,SE,2.2,Changping,Suburban,2013-03-11 10:00:00,0,0,Spring,Moderately Polluted
251,2013,3,11,11,117.0,153.0,70.0,66.0,1399.0,103.0,6.8,1011.7,-8.8,0.0,ESE,1.8,Changping,Suburban,2013-03-11 11:00:00,0,0,Spring,Moderately Polluted
252,2013,3,11,12,129.0,153.0,78.0,70.0,1500.0,103.0,8.3,1010.4,-9.2,0.0,ESE,0.9,Changping,Suburban,2013-03-11 12:00:00,0,0,Spring,Moderately Polluted
253,2013,3,11,13,128.0,153.0,75.0,74.0,1399.0,103.0,9.0,1009.2,-8.1,0.0,SE,1.2,Changping,Suburban,2013-03-11 13:00:00,0,0,Spring,Moderately Polluted
254,2013,3,11,14,150.0,181.0,85.0,97.0,1700.0,103.0,9.8,1007.8,-7.9,0.0,SSW,1.4,Changping,Suburban,2013-03-11 14:00:00,0,0,Spring,Moderately Polluted
255,2013,3,11,15,152.0,170.0,89.0,102.0,1600.0,103.0,10.0,1007.0,-7.7,0.0,ESE,1.5,Changping,Suburban,2013-03-11 15:00:00,0,0,Spring,Heavily Polluted
256,2013,3,11,16,150.0,172.0,103.0,105.0,1500.0,96.0,10.0,1006.2,-7.7,0.0,SE,1.8,Changping,Suburban,2013-03-11 16:00:00,0,0,Spring,Moderately Polluted
257,2013,3,11,17,148.0,173.0,119.0,105.0,1500.0,75.0,9.8,1006.1,-7.0,0.0,ESE,1.9,Changping,Suburban,2013-03-11 17:00:00,0,0,Spring,Moderately Polluted
258,2013,3,11,18,148.0,187.0,131.0,96.0,1700.0,72.0,9.7,1006.7,-6.2,0.0,SE,1.8,Changping,Suburban,2013-03-11 18:00:00,0,0,Spring,Moderately Polluted
259,2013,3,11,19,155.0,222.0,160.0,115.0,2000.0,47.0,9.5,1006.9,-6.4,0.0,ESE,1.1,Changping,Suburban,2013-03-11 19:00:00,0,0,Spring,Heavily Polluted
260,2013,3,11,20,169.0,233.0,164.0,118.0,2299.0,47.0,9.4,1007.2,-6.1,0.0,ESE,1.8,Changping,Suburban,2013-03-11 20:00:00,0,0,Spring,Heavily Polluted
261,2013,3,11,21,174.0,223.0,146.0,111.0,2200.0,47.0,9.4,1006.7,-3.9,0.0,ESE,1.2,Changping,Suburban,2013-03-11 21:00:00,0,0,Spring,Heavily Polluted
262,2013,3,11,22,172.0,223.0,115.0,104.0,2000.0,47.0,9.2,1006.1,-3.4,0.0,ESE,1.7,Changping,Suburban,2013-03-11 22:00:00,0,0,Spring,Heavily Polluted
263,2013,3,11,23,159.0,202.0,84.0,104.0,1700.0,47.0,8.8,1005.0,-4.1,0.0,ESE,2.1,Changping,Suburban,2013-03-11 23:00:00,0,0,Spring,Heavily Polluted
264,2013,3,12,0,150.0,189.0,74.0,102.0,1600.0,47.0,8.3,1004.4,-4.5,0.0,ESE,1.9,Changping,Suburban,2013-03-12 00:00:00,1,0,Spring,Moderately Polluted
265,2013,3,12,1,132.0,168.0,64.0,94.0,1500.0,42.0,7.7,1003.7,-4.4,0.0,ESE,1.1,Changping,Suburban,2013-03-12 01:00:00,1,0,Spring,Moderately Polluted
266,2013,3,12,2,123.0,157.0,58.0,84.0,1600.0,42.0,7.7,1003.7,-4.4,0.0,ENE,0.6,Changping,Suburban,2013-03-12 02:00:00,1,0,Spring,Moderately Polluted
267,2013,3,12,3,121.0,150.0,65.0,82.0,1500.0,42.0,6.3,1003.2,-1.8,0.0,WNW,0.7,Changping,Suburban,2013-03-12 03:00:00,1,0,Spring,Moderately Polluted
268,2013,3,12,4,130.0,154.0,65.0,82.0,1600.0,42.0,6.2,1003.1,-1.7,0.0,WSW,0.7,Changping,Suburban,2013-03-12 04:00:00,1,0,Spring,Moderately Polluted
269,2013,3,12,5,126.0,164.0,54.0,84.0,1899.0,42.0,5.3,1003.2,-0.3,0.2,ESE,1.5,Changping,Suburban,2013-03-12 05:00:00,1,0,Spring,Moderately Polluted
270,2013,3,12,6,124.0,168.0,56.0,85.0,1800.0,42.0,3.4,1003.6,0.8,1.5,NW,0.6,Changping,Suburban,2013-03-12 06:00:00,1,0,Spring,Moderately Polluted
271,2013,3,12,7,124.0,125.0,17.0,82.0,1800.0,42.0,3.1,1004.0,1.3,0.3,NNW,1.2,Changping,Suburban,2013-03-12 07:00:00,1,0,Spring,Moderately Polluted
272,2013,3,12,8,100.0,106.0,16.0,81.0,1700.0,42.0,2.7,1003.8,1.1,0.1,NNE,1.0,Changping,Suburban,2013-03-12 08:00:00,1,0,Spring,Lightly Polluted
273,2013,3,12,9,122.0,106.0,17.0,75.0,1700.0,42.0,3.1,1003.3,1.6,0.0,SW,0.9,Changping,Suburban,2013-03-12 09:00:00,1,0,Spring,Moderately Polluted
274,2013,3,12,10,129.0,102.0,16.0,74.0,1700.0,42.0,3.6,1003.6,2.0,0.0,SW,0.0,Changping,Suburban,2013-03-12 10:00:00,1,0,Spring,Moderately Polluted
275,2013,3,12,11,119.0,137.0,16.0,83.0,2200.0,42.0,3.8,1003.7,1.8,0.0,SE,1.5,Changping,Suburban,2013-03-12 11:00:00,1,0,Spring,Moderately Polluted
276,2013,3,12,12,150.0,138.0,20.0,81.0,1899.0,42.0,4.4,1003.9,2.3,0.0,W,1.3,Changping,Suburban,2013-03-12 12:00:00,1,0,Spring,Moderately Polluted
277,2013,3,12,13,136.0,107.0,35.0,78.0,1600.0,34.0,5.0,1003.9,2.2,0.0,NNW,1.5,Changping,Suburban,2013-03-12 13:00:00,1,0,Spring,Moderately Polluted
278,2013,3,12,14,128.0,139.0,45.0,80.0,1899.0,34.0,5.3,1004.3,2.8,0.0,NNW,1.6,Changping,Suburban,2013-03-12 14:00:00,1,0,Spring,Moderately Polluted
279,2013,3,12,15,156.0,167.0,34.0,85.0,2000.0,34.0,6.3,1004.2,3.3,0.0,SW,2.1,Changping,Suburban,2013-03-12 15:00:00,1,0,Spring,Heavily Polluted
280,2013,3,12,16,180.0,188.0,39.0,88.0,2299.0,32.0,6.7,1005.0,3.1,0.0,W,1.1,Changping,Suburban,2013-03-12 16:00:00,1,0,Spring,Heavily Polluted
281,2013,3,12,17,210.0,188.0,45.0,96.0,2299.0,29.0,6.6,1006.2,3.2,0.0,W,0.0,Changping,Suburban,2013-03-12 17:00:00,1,0,Spring,Heavily Polluted
282,2013,3,12,18,201.0,174.0,40.0,95.0,2200.0,10.0,5.5,1007.9,3.2,0.0,NE,1.1,Changping,Suburban,2013-03-12 18:00:00,1,0,Spring,Heavily Polluted
283,2013,3,12,19,203.0,177.0,72.0,95.0,2299.0,8.0,4.0,1009.6,2.3,0.0,NNE,1.8,Changping,Suburban,2013-03-12 19:00:00,1,0,Spring,Heavily Polluted
